id;zona;piso;estrato;preciom;areaconst;parqueaderos;banios;habitaciones;tipo;barrio;longitud;latitud;zona_numerica;tipo_numerica
3764;Zona Sur;2;5;450;133;2;4;3;Casa;ciudad jard¡n;-76,52827;3,36543;5;2
3775;Zona Sur;2;6;850;250;4;5;5;Casa;ciudad jard¡n;-76,52834;3,35424;5;2
3819;Zona Sur;2;6;500;145;2;4;4;Apartamento;ciudad jard¡n;-76,52879;3,35389;5;1
3896;Zona Sur;2;6;750;200;2;5;4;Casa;ciudad jard¡n;-76,529;3,366;5;2
4033;Zona Sur;2;6;980;1000;8;5;4;Casa;ciudad jard¡n;-76,52928;3,34673;5;2
4036;Zona Sur;2;6;800;280;4;5;4;Casa;ciudad jard¡n;-76,5293;3,36096;5;2
4047;Zona Sur;2;6;850;258;3;4;4;Casa;ciudad jard¡n;-76,52943;3,35483;5;2
4289;Zona Sur;2;6;950;520;7;8;7;Casa;ciudad jard¡n;-76,53071;3,36614;5;2
4587;Zona Sur;2;6;740;317;2;2;3;Casa;ciudad jard¡n;-76,532;3,364;5;2
4588;Zona Sur;2;6;700;206;5;4;4;Casa;ciudad jard¡n;-76,532;3,452;5;2
4589;Zona Sur;2;6;1380;380;6;5;4;Casa;ciudad jard¡n;-76,532;3,351;5;2
4590;Zona Sur;2;6;850;960;6;5;6;Casa;ciudad jard¡n;-76,532;3,367;5;2
4720;Zona Sur;2;5;930;258;3;5;4;Casa;ciudad jard¡n;-76,53256;3,45017;5;2
4797;Zona Sur;2;6;1350;333;6;6;4;Casa;ciudad jard¡n;-76,533;3,35159;5;2
4821;Zona Sur;2;6;475;138;2;2;2;Apartamento;ciudad jard¡n;-76,533;3,367;5;1
4835;Zona Sur;2;6;900;500;4;7;6;Casa;ciudad jard¡n;-76,53323;3,36724;5;2
4958;Zona Sur;2;6;950;329;4;3;3;Apartamento;ciudad jard¡n;-76,534;3,365;5;1
5052;Zona Sur;2;6;1450;530;4;7;5;Casa;ciudad jard¡n;-76,53464;3,44987;5;2
5087;Zona Sur;2;6;700;170;3;4;3;Apartamento;ciudad jard¡n;-76,53464;3,44987;5;1
5188;Zona Sur;2;6;850;323;3;4;4;Casa;ciudad jard¡n;-76,53504;3,36444;5;2
5197;Zona Sur;2;6;680;800;6;5;4;Casa;ciudad jard¡n;-76,5351;3,3535;5;2
5219;Zona Sur;2;6;600;450;2;4;6;Casa;ciudad jard¡n;-76,53522;3,3658;5;2
5265;Zona Sur;2;6;745;317;2;4;4;Casa;ciudad jard¡n;-76,5354;3,36315;5;2
5286;Zona Sur;2;6;950;300;4;5;5;Casa;ciudad jard¡n;-76,53557;3,36297;5;2
5294;Zona Sur;2;6;850;356;4;3;5;Casa;ciudad jard¡n;-76,53561;3,36589;5;2
5313;Zona Sur;2;6;480;95;2;2;3;Apartamento;ciudad jard¡n;-76,53574;3,34472;5;1
5343;Zona Sur;2;6;1370;450;6;4;4;Casa;ciudad jard¡n;-76,536;3,356;5;2
5423;Zona Sur;2;6;695;227;3;3;3;Apartamento;ciudad jard¡n;-76,53638;3,36905;5;1
5431;Zona Sur;2;5;930;330;3;5;5;Casa;ciudad jard¡n;-76,5366;3,42055;5;2
5462;Zona Sur;2;6;580;180;2;4;3;Apartamento;ciudad jard¡n;-76,53688;3,36969;5;1
5471;Zona Sur;2;6;1250;300;4;4;3;Casa;ciudad jard¡n;-76,53694;3,35835;5;2
5529;Zona Sur;2;6;410;124;1;3;3;Apartamento;ciudad jard¡n;-76,537;3,369;5;1
5562;Zona Sur;2;6;550;198;2;4;4;Apartamento;ciudad jard¡n;-76,5372;3,36886;5;1
5582;Zona Sur;2;6;800;350;4;5;4;Casa;ciudad jard¡n;-76,53733;3,36002;5;2
5594;Zona Sur;2;6;750;300;3;5;5;Casa;ciudad jard¡n;-76,53745;3,36625;5;2
5595;Zona Sur;2;5;500;206;2;6;5;Casa;ciudad jard¡n;-76,53746;3,36794;5;2
5607;Zona Sur;2;6;690;226;4;4;4;Casa;ciudad jard¡n;-76,53758;3,35955;5;2
5622;Zona Sur;2;6;650;152;3;4;3;Apartamento;ciudad jard¡n;-76,53773;3,45279;5;1
5623;Zona Sur;2;6;450;148;2;3;3;Casa;ciudad jard¡n;-76,53778;3,36698;5;2
5625;Zona Sur;2;6;1195;520;4;6;5;Casa;ciudad jard¡n;-76,5378;3,35972;5;2
5626;Zona Sur;2;6;800;267;2;4;3;Casa;ciudad jard¡n;-76,5378;3,35955;5;2
5651;Zona Sur;2;6;900;287;5;4;4;Casa;ciudad jard¡n;-76,53797;3,35886;5;2
5667;Zona Sur;2;6;870;320;4;4;4;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5668;Zona Sur;2;6;670;226;4;4;4;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5669;Zona Sur;2;6;1200;505;4;7;5;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5670;Zona Sur;2;6;750;400;4;5;4;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5671;Zona Sur;2;6;850;275;4;5;4;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5672;Zona Sur;2;6;700;210;2;5;4;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5675;Zona Sur;2;6;850;306;4;4;4;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5680;Zona Sur;2;6;950;378;4;5;3;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5682;Zona Sur;2;6;1480;375;3;5;4;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5688;Zona Sur;2;6;680;284;2;5;3;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5691;Zona Sur;2;6;695;180;2;5;4;Apartamento;ciudad jard¡n;-76,53798;3,35961;5;1
5735;Zona Sur;2;6;1100;431;4;4;4;Casa;ciudad jard¡n;-76,538;3,336;5;2
5737;Zona Sur;2;6;780;330;2;4;4;Casa;ciudad jard¡n;-76,538;3,346;5;2
5738;Zona Sur;2;6;1700;300;3;4;4;Casa;ciudad jard¡n;-76,538;3,36;5;2
5739;Zona Sur;2;6;450;165;2;4;3;Casa;ciudad jard¡n;-76,538;3,367;5;2
5762;Zona Sur;2;6;680;244;4;5;4;Casa;ciudad jard¡n;-76,53803;3,36366;5;2
5768;Zona Sur;2;6;570;300;2;3;4;Casa;ciudad jard¡n;-76,53808;3,3584;5;2
5770;Zona Sur;2;6;1700;367;9;7;5;Casa;ciudad jard¡n;-76,5381;3,36261;5;2
5779;Zona Sur;2;6;850;410;3;4;3;Casa;ciudad jard¡n;-76,53819;3,36397;5;2
5791;Zona Sur;2;6;780;227;3;4;4;Casa;Ciudad Jard¡n;-76,53831;3,36408;5;2
5793;Zona Sur;2;5;690;169;4;5;4;Apartamento;ciudad jard¡n;-76,53831;3,36281;5;1
5845;Zona Sur;2;6;580;130;2;5;4;Apartamento;ciudad jard¡n;-76,53892;3,36255;5;1
5859;Zona Sur;2;6;450;160;2;3;3;Casa;ciudad jard¡n;-76,539;3,37;5;2
5860;Zona Sur;2;6;1400;619;5;7;5;Casa;ciudad jard¡n;-76,539;3,337;5;2
5888;Zona Sur;2;6;850;350;4;5;4;Casa;ciudad jard¡n;-76,53907;3,36337;5;2
5894;Zona Sur;2;6;500;216;2;5;3;Casa;ciudad jard¡n;-76,53915;3,36689;5;2
5916;Zona Sur;2;6;580;130;2;5;4;Apartamento;ciudad jard¡n;-76,53939;3,36235;5;1
5919;Zona Sur;2;6;620;450;4;5;6;Casa;ciudad jard¡n;-76,53945;3,3692;5;2
5921;Zona Sur;2;6;840;300;4;6;4;Casa;ciudad jard¡n;-76,53947;3,36308;5;2
5934;Zona Sur;2;6;700;254;2;5;4;Casa;ciudad jard¡n;-76,53956;3,36364;5;2
5952;Zona Sur;2;6;1750;342;3;5;4;Apartamento;ciudad jard¡n;-76,53979;3,36518;5;1
5953;Zona Sur;2;6;850;229;2;6;4;Casa;ciudad jard¡n;-76,53979;3,36264;5;2
5959;Zona Sur;2;6;850;267;4;7;5;Casa;ciudad jard¡n;-76,53982;3,36186;5;2
5963;Zona Sur;2;6;670;226;3;5;3;Casa;ciudad jard¡n;-76,53986;3,36372;5;2
5964;Zona Sur;2;6;800;250;3;5;4;Casa;ciudad jard¡n;-76,53986;3,36137;5;2
5978;Zona Sur;2;6;1600;1050;6;7;6;Casa;ciudad jard¡n;-76,53999;3,35878;5;2
5995;Zona Sur;2;6;890;290;4;4;3;Casa;ciudad jard¡n;-76,54;3,361;5;2
5996;Zona Sur;2;6;850;258;4;5;3;Casa;ciudad jard¡n;-76,54;3,363;5;2
6003;Zona Sur;2;6;750;300;4;4;4;Casa;ciudad jard¡n;-76,54;3,362;5;2
6005;Zona Sur;2;6;630;400;3;6;4;Casa;ciudad jard¡n;-76,54;3,363;5;2
6029;Zona Sur;2;6;800;450;4;6;4;Casa;ciudad jard¡n;-76,54005;3,36847;5;2
6046;Zona Sur;2;6;750;203;4;4;4;Casa;ciudad jard¡n;-76,54015;3,36267;5;2
6047;Zona Sur;2;6;835;325;3;5;4;Casa;ciudad jard¡n;-76,54015;3,36267;5;2
6049;Zona Sur;2;6;900;425;2;6;4;Casa;ciudad jard¡n;-76,54015;3,36267;5;2
6051;Zona Sur;2;6;750;280;4;5;3;Casa;ciudad jard¡n;-76,54016;3,36233;5;2
6074;Zona Sur;2;6;720;150;2;5;5;Casa;ciudad jard¡n;-76,54039;3,36291;5;2
6134;Zona Sur;2;6;880;280;3;5;4;Casa;ciudad jard¡n;-76,54094;3,36979;5;2
6227;Zona Sur;2;6;980;265;3;5;4;Casa;ciudad jard¡n;-76,54155;3,35359;5;2
6253;Zona Sur;2;6;1150;490;3;6;3;Casa;ciudad jard¡n;-76,54161;3,35403;5;2
6269;Zona Sur;2;6;1150;400;6;6;4;Casa;ciudad jard¡n;-76,54173;3,35404;5;2
6273;Zona Sur;2;6;425;180;2;4;3;Casa;ciudad jard¡n;-76,54175;3,35955;5;2
6336;Zona Sur;2;6;1550;358;5;5;4;Casa;ciudad jard¡n;-76,542;3,362;5;2
6337;Zona Sur;2;6;1100;419;6;5;5;Casa;ciudad jard¡n;-76,542;3,353;5;2
6409;Zona Sur;2;6;780;244;4;6;6;Casa;ciudad jard¡n;-76,54248;3,44153;5;2
6428;Zona Sur;2;6;920;290;4;5;4;Casa;ciudad jard¡n;-76,54271;3,35736;5;2
6475;Zona Sur;2;6;1561;399;3;4;3;Apartamento;ciudad jard¡n;-76,54295;3,3497;5;1
6553;Zona Sur;2;6;1400;300;7;5;3;Casa;ciudad jard¡n;-76,54321;3,34948;5;2
6595;Zona Sur;2;6;750;285;1;5;4;Casa;ciudad jard¡n;-76,54357;3,3579;5;2
6603;Zona Sur;2;6;750;166;2;5;3;Apartamento;ciudad jard¡n;-76,5436;3,35741;5;1
6629;Zona Sur;2;6;1700;367;6;6;4;Casa;ciudad jard¡n;-76,54386;3,3526;5;2
6633;Zona Sur;2;6;365;108;2;3;3;Apartamento;ciudad jard¡n;-76,54387;3,3573;5;1
6634;Zona Sur;2;6;320;87;2;3;3;Apartamento;ciudad jard¡n;-76,54387;3,3573;5;1
6635;Zona Sur;2;6;310;78,8;1;2;3;Apartamento;ciudad jard¡n;-76,54387;3,3573;5;1
6760;Zona Sur;2;6;1600;420;5;6;4;Casa;ciudad jard¡n;-76,54442;3,35189;5;2
6797;Zona Sur;2;6;1550;375;2;7;5;Casa;ciudad jard¡n;-76,54473;3,35277;5;2
6822;Zona Sur;2;6;1100;360;2;4;3;Casa;ciudad jard¡n;-76,545;3,355;5;2
6860;Zona Sur;2;6;560;138;2;4;3;Apartamento;ciudad jard¡n;-76,54533;3,34919;5;1
6871;Zona Sur;2;6;920;300;4;4;4;Casa;ciudad jard¡n;-76,54541;3,35491;5;2
7425;Zona Sur;2;5;1050;330;3;4;4;Casa;ciudad jard¡n;-76,54972;3,37531;5;2
36;Zona Sur;3;6;595;146;2;4;4;Apartamento;ciudad jard¡n;-76,46851;3,42544;5;1
846;Zona Sur;3;6;1650;240;4;8;7;Casa;ciudad jard¡n;-76,504;3,401;5;2
1165;Zona Sur;3;3;900;520;2;6;8;Casa;ciudad jard¡n;-76,51222;3,46819;5;2
1231;Zona Sur;3;5;1000;500;4;5;4;Casa;ciudad jard¡n;-76,514;3,396;5;2
3349;Zona Sur;3;6;450;250;2;3;4;Casa;ciudad jard¡n;-76,526;3,359;5;2
3607;Zona Sur;3;6;650;226;4;5;5;Casa;ciudad jard¡n;-76,52733;3,34718;5;2
3635;Zona Sur;3;6;530;150;2;4;3;Casa;ciudad jard¡n;-76,52753;3,35735;5;2
3637;Zona Sur;3;6;515;64;2;4;4;Casa;Ciudad Jard¡n;-76,52754;3,35748;5;2
3704;Zona Sur;3;6;475;160;2;4;3;Casa;ciudad jard¡n;-76,528;3,35909;5;2
3709;Zona Sur;3;6;670;240;3;4;3;Casa;ciudad jard¡n;-76,528;3,365;5;2
3765;Zona Sur;3;5;450;133;2;4;3;Casa;ciudad jard¡n;-76,52828;3,36533;5;2
4180;Zona Sur;3;6;325;93;1;2;3;Apartamento;ciudad jard¡n;-76,53;3,364;5;1
4477;Zona Sur;3;5;660;150;3;4;3;Apartamento;ciudad jard¡n;-76,53191;3,35342;5;1
4500;Zona Sur;3;5;500;205;2;5;4;Casa;ciudad jard¡n;-76,53198;3,45165;5;2
4502;Zona Sur;3;5;500;205;2;5;4;Casa;ciudad jard¡n;-76,53198;3,45165;5;2
4674;Zona Sur;3;5;460;205;2;4;4;Casa;ciudad jard¡n;-76,53214;3,36507;5;2
4723;Zona Sur;3;6;1100;422;4;5;5;Casa;ciudad jard¡n;-76,5326;3,45365;5;2
4961;Zona Sur;3;6;304;75;1;2;2;Apartamento;ciudad jard¡n;-76,534;3,368;5;1
4977;Zona Sur;3;6;530;140;2;4;4;Casa;ciudad jard¡n;-76,5341;3,36531;5;2
4980;Zona Sur;3;6;450;160;2;3;4;Casa;ciudad jard¡n;-76,53411;3,36667;5;2
4983;Zona Sur;3;6;1200;588;5;7;7;Casa;ciudad jard¡n;-76,53413;3,36848;5;2
5053;Zona Sur;3;6;1680;1040;3;7;5;Casa;ciudad jard¡n;-76,53464;3,44987;5;2
5175;Zona Sur;3;4;205;75;2;4;3;Apartamento;ciudad jard¡n;-76,535;3,37;5;1
5218;Zona Sur;3;6;480;133;2;3;5;Casa;ciudad jard¡n;-76,53522;3,3622;5;2
5300;Zona Sur;3;6;570;130;2;4;4;Apartamento;ciudad jard¡n;-76,53565;3,35171;5;1
5407;Zona Sur;3;6;1500;500;3;6;3;Casa;ciudad jard¡n;-76,53624;3,36591;5;2
5421;Zona Sur;3;6;1250;242;2;3;4;Casa;ciudad jard¡n;-76,53638;3,36905;5;2
5422;Zona Sur;3;6;1550;375;2;3;3;Casa;ciudad jard¡n;-76,53638;3,36905;5;2
5533;Zona Sur;3;6;570;135;2;3;3;Apartamento;ciudad jard¡n;-76,537;3,347;5;1
5575;Zona Sur;3;6;429;146;2;3;3;Apartamento;ciudad jard¡n;-76,53729;3,36487;5;1
5603;Zona Sur;3;6;500;205;2;5;5;Casa;ciudad jard¡n;-76,53754;3,36712;5;2
5629;Zona Sur;3;6;500;180;2;4;3;Casa;ciudad jard¡n;-76,53782;3,36716;5;2
5650;Zona Sur;3;6;530;167;2;5;3;Casa;ciudad jard¡n;-76,53797;3,35933;5;2
5662;Zona Sur;3;6;1100;416;2;6;5;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5673;Zona Sur;3;6;590;211;2;3;3;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5676;Zona Sur;3;6;550;160;2;3;3;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5679;Zona Sur;3;6;410;150;2;4;3;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5686;Zona Sur;3;6;680;241;3;4;3;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5687;Zona Sur;3;6;540;205;2;5;6;Casa;ciudad jard¡n;-76,53798;3,35961;5;2
5694;Zona Sur;3;6;650;170;2;4;4;Apartamento;ciudad jard¡n;-76,53798;3,35961;5;1
5695;Zona Sur;3;6;870;191;2;4;3;Apartamento;ciudad jard¡n;-76,53798;3,35961;5;1
5696;Zona Sur;3;5;310;94;1;2;3;Apartamento;ciudad jard¡n;-76,53798;3,35961;5;1
5698;Zona Sur;3;6;550;136;2;4;4;Apartamento;ciudad jard¡n;-76,53798;3,35961;5;1
5706;Zona Sur;3;6;520;120;2;3;3;Apartamento;ciudad jard¡n;-76,53798;3,35961;5;1
5730;Zona Sur;3;6;500;280;2;5;5;Casa;ciudad jard¡n;-76,538;3,367;5;2
5734;Zona Sur;3;6;520;150;2;4;4;Casa;ciudad jard¡n;-76,538;3,371;5;2
5777;Zona Sur;3;6;520;175;2;5;4;Casa;ciudad jard¡n;-76,53816;3,36718;5;2
5816;Zona Sur;3;6;550;130;3;3;4;Apartamento;ciudad jard¡n;-76,53851;3,36292;5;1
5823;Zona Sur;3;6;520;166;2;5;4;Casa;ciudad jard¡n;-76,53857;3,36672;5;2
5826;Zona Sur;3;6;650;160;2;5;3;Apartamento;ciudad jard¡n;-76,5386;3,35942;5;1
5827;Zona Sur;3;6;470;65;2;4;4;Casa;ciudad jard¡n;-76,53863;3,36287;5;2
5832;Zona Sur;3;6;530;165;2;4;3;Casa;ciudad jard¡n;-76,53879;3,36147;5;2
5839;Zona Sur;3;6;470;150;2;4;4;Casa;ciudad jard¡n;-76,53886;3,36688;5;2
5840;Zona Sur;3;6;480;160;2;5;5;Casa;ciudad jard¡n;-76,53886;3,36688;5;2
5841;Zona Sur;3;6;535;205;1;3;3;Casa;ciudad jard¡n;-76,53886;3,36688;5;2
5889;Zona Sur;3;6;530;152;2;3;3;Apartamento;ciudad jard¡n;-76,53909;3,36333;5;1
5902;Zona Sur;3;6;1600;910;4;9;7;Casa;ciudad jard¡n;-76,53926;3,36906;5;2
5920;Zona Sur;3;6;420;150;2;4;4;Casa;ciudad jard¡n;-76,53946;3,36282;5;2
5949;Zona Sur;3;6;470;162;2;3;5;Casa;ciudad jard¡n;-76,53978;3,37259;5;2
5967;Zona Sur;3;6;530;169;2;4;4;Casa;ciudad jard¡n;-76,53989;3,36718;5;2
5999;Zona Sur;3;6;1150;540;6;8;6;Casa;ciudad jard¡n;-76,54;3,363;5;2
6004;Zona Sur;3;6;1300;600;4;7;5;Casa;ciudad jard¡n;-76,54;3,363;5;2
6083;Zona Sur;3;6;985;460;4;7;4;Casa;ciudad jard¡n;-76,54051;3,3623;5;2
6089;Zona Sur;3;6;400;138;2;5;4;Casa;ciudad jard¡n;-76,54059;3,36261;5;2
6110;Zona Sur;3;6;420;138;1;5;4;Casa;ciudad jard¡n;-76,54085;3,3624;5;2
6113;Zona Sur;3;6;660;168;2;4;4;Apartamento;ciudad jard¡n;-76,54085;3,36544;5;1
6171;Zona Norte;3;6;850;191;2;4;3;Apartamento;ciudad jard¡n;-76,541;3,371;2;1
6199;Zona Sur;3;5;1800;480;4;8;7;Casa;ciudad jard¡n;-76,54129;3,37;5;2
6265;Zona Sur;3;6;495;67;2;4;4;Casa;ciudad jard¡n;-76,54172;3,36244;5;2
6427;Zona Sur;3;6;1500;500;4;5;5;Casa;ciudad jard¡n;-76,54271;3,35736;5;2
6501;Zona Sur;3;6;1500;480;4;4;3;Casa;ciudad jard¡n;-76,543;3,356;5;2
6576;Zona Sur;3;6;660;210;4;5;3;Apartamento;ciudad jard¡n;-76,54341;3,35627;5;1
6600;Zona Sur;3;6;405;150;1;5;4;Casa;ciudad jard¡n;-76,54359;3,35727;5;2
6605;Zona Sur;3;5;660;158;4;4;3;Apartamento;ciudad jard¡n;-76,54362;3,35616;5;1
6630;Zona Sur;3;6;1600;630;4;7;4;Casa;ciudad jard¡n;-76,54387;3,3573;5;2
6702;Zona Sur;3;6;425;110;2;3;3;Apartamento;ciudad jard¡n;-76,544;3,355;5;1
7440;Zona Sur;3;6;1100;380;2;4;4;Casa;ciudad jard¡n;-76,54973;3,42484;5;2
8291;Zona Sur;3;6;530;170;2;4;5;Casa;ciudad jard¡n;-76,56464;3,45077;5;2
8292;Zona Sur;3;6;530;198;2;4;4;Casa;ciudad jard¡n;-76,56464;3,45077;5;2
2300;Zona Sur;4;5;465;185;2;4;4;Casa;ciudad jard¡n;-76,51972;3,44;5;2
2301;Zona Sur;4;5;465;185;2;4;4;Casa;ciudad jard¡n;-76,51972;3,44;5;2
3624;Zona Sur;4;6;340;78;2;2;2;Apartamento;ciudad jard¡n;-76,52742;3,34363;5;1
4032;Zona Sur;4;6;460;127;2;4;4;Apartamento;ciudad jard¡n;-76,52925;3,35765;5;1
4091;Zona Sur;4;6;640;136;2;4;3;Apartamento;ciudad jard¡n;-76,52967;3,34324;5;1
4467;Zona Sur;4;6;540;128;2;5;4;Apartamento;ciudad jard¡n;-76,53184;3,35336;5;1
4895;Zona Sur;4;5;338;69;1;2;2;Apartamento;ciudad jard¡n;-76,5337;3,36837;5;1
4957;Zona Sur;4;6;330;70;1;2;2;Apartamento;ciudad jard¡n;-76,534;3,368;5;1
4978;Zona Sur;4;6;690;170;2;3;3;Apartamento;ciudad jard¡n;-76,5341;3,36531;5;1
5004;Zona Sur;4;6;1600;836;8;9;5;Casa;ciudad jard¡n;-76,53445;3,36297;5;2
5010;Zona Sur;4;5;300;120;1;3;4;Apartamento;ciudad jard¡n;-76,53454;3,36255;5;1
5122;Zona Sur;4;6;300;120;1;3;4;Apartamento;ciudad jard¡n;-76,53484;3,36907;5;1
5191;Zona Sur;4;6;750;176;2;4;3;Apartamento;ciudad jard¡n;-76,53504;3,36444;5;1
5283;Zona Sur;4;5;420;90;2;3;2;Apartamento;ciudad jard¡n;-76,53554;3,36719;5;1
5442;Zona Sur;4;6;398;126;2;3;3;Apartamento;ciudad jard¡n;-76,53671;3,36852;5;1
5621;Zona Sur;4;5;180;73;1;2;3;Apartamento;ciudad jard¡n;-76,53773;3,37093;5;1
5699;Zona Sur;4;6;335;88;2;3;3;Apartamento;ciudad jard¡n;-76,53798;3,35961;5;1
5703;Zona Sur;4;6;315;75;1;2;2;Apartamento;ciudad jard¡n;-76,53798;3,35961;5;1
5705;Zona Sur;4;6;880;187;3;4;3;Apartamento;ciudad jard¡n;-76,53798;3,35961;5;1
5708;Zona Sur;4;6;300;94;1;3;3;Apartamento;ciudad jard¡n;-76,53798;3,35961;5;1
5784;Zona Sur;4;5;1200;500;4;7;6;Casa;ciudad jard¡n;-76,53823;3,37069;5;2
5819;Zona Sur;4;6;395;108;2;3;3;Apartamento;ciudad jard¡n;-76,53853;3,36315;5;1
5842;Zona Sur;4;6;850;187;3;5;4;Apartamento;ciudad jard¡n;-76,53887;3,36287;5;1
5878;Zona Sur;4;6;410;120;2;3;3;Apartamento;ciudad jard¡n;-76,539;3,364;5;1
6111;Zona Sur;4;6;750;176;2;4;3;Apartamento;ciudad jard¡n;-76,54085;3,36544;5;1
6216;Zona Sur;4;6;1400;450;6;9;9;Casa;ciudad jard¡n;-76,54145;3,36169;5;2
6748;Zona Sur;4;6;400;90;2;3;3;Apartamento;ciudad jard¡n;-76,54421;3,35528;5;1
61;Zona Sur;5;6;315;85;2;2;3;Apartamento;ciudad jard¡n;-76,47355;3,41248;5;1
3252;Zona Sur;5;6;430;108;2;3;3;Apartamento;ciudad jard¡n;-76,525;3,367;5;1
3553;Zona Sur;5;5;320;92;2;3;3;Apartamento;ciudad jard¡n;-76,527;3,365;5;1
3561;Zona Sur;5;6;290;83;1;2;3;Apartamento;ciudad jard¡n;-76,52703;3,3644;5;1
3972;Zona Sur;5;6;430;114;2;3;2;Apartamento;ciudad jard¡n;-76,529;3,345;5;1
3975;Zona Sur;5;6;1240;222;3;5;4;Apartamento;ciudad jard¡n;-76,529;3,345;5;1
4179;Zona Sur;5;6;530;145;2;4;3;Apartamento;ciudad jard¡n;-76,53;3,352;5;1
4201;Zona Sur;5;6;330;88;2;2;2;Apartamento;ciudad jard¡n;-76,53004;3,35944;5;1
4202;Zona Sur;5;6;350;95;2;2;2;Apartamento;ciudad jard¡n;-76,53004;3,35944;5;1
4372;Zona Sur;5;5;365;80;1;2;3;Apartamento;ciudad jard¡n;-76,531;3,439;5;1
4822;Zona Sur;5;6;425;138;2;3;3;Apartamento;ciudad jard¡n;-76,533;3,367;5;1
4891;Zona Sur;5;6;498;130,85;2;3;3;Apartamento;ciudad jard¡n;-76,53364;3,36803;5;1
4918;Zona Sur;5;5;475;130;2;2;3;Apartamento;ciudad jard¡n;-76,53398;3,36919;5;1
4959;Zona Sur;5;6;475;140;1;3;2;Apartamento;ciudad jard¡n;-76,534;3,368;5;1
4960;Zona Sur;5;6;475;140;1;3;3;Apartamento;ciudad jard¡n;-76,534;3,368;5;1
4974;Zona Sur;5;5;475;130;2;2;3;Apartamento;ciudad jard¡n;-76,53405;3,36856;5;1
5086;Zona Sur;5;6;500;139;2;3;3;Apartamento;ciudad jard¡n;-76,53464;3,44987;5;1
5176;Zona Sur;5;6;180;73;1;2;3;Apartamento;ciudad jard¡n;-76,535;3,37;5;1
5289;Zona Sur;5;6;305;92;1;2;3;Apartamento;ciudad jard¡n;-76,53558;3,36545;5;1
5593;Zona Sur;5;6;485;120;2;3;3;Apartamento;ciudad jard¡n;-76,53743;3,35184;5;1
5697;Zona Sur;5;6;297;80;2;3;3;Apartamento;ciudad jard¡n;-76,53798;3,35961;5;1
6518;Zona Sur;5;6;600;117;2;3;3;Apartamento;ciudad jard¡n;-76,543;3,356;5;1
3445;Zona Sur;6;6;328;93;1;3;3;Apartamento;ciudad jard¡n;-76,5263;3,36477;5;1
3677;Zona Sur;6;6;400;110;2;3;3;Apartamento;ciudad jard¡n;-76,52793;3,36435;5;1
3833;Zona Sur;6;6;620;136;2;3;4;Apartamento;ciudad jard¡n;-76,52895;3,34475;5;1
5241;Zona Sur;6;6;767;154;2;4;3;Apartamento;ciudad jard¡n;-76,5353;3,35959;5;1
5242;Zona Sur;6;5;704;141;2;3;2;Apartamento;ciudad jard¡n;-76,5353;3,35959;5;1
5269;Zona Sur;6;6;325;100;1;2;3;Apartamento;ciudad jard¡n;-76,53544;3,36619;5;1
5365;Zona Sur;6;6;650;177;2;3;2;Apartamento;ciudad jard¡n;-76,536;3,366;5;1
5366;Zona Sur;6;6;673;132;2;2;2;Apartamento;ciudad jard¡n;-76,536;3,367;5;1
5461;Zona Sur;6;6;500;200;2;4;3;Apartamento;ciudad jard¡n;-76,53688;3,36969;5;1
5693;Zona Sur;6;6;780;168;2;3;3;Apartamento;ciudad jard¡n;-76,53798;3,35961;5;1
5767;Zona Sur;6;6;950;287;4;5;3;Apartamento;ciudad jard¡n;-76,53806;3,36239;5;1
5847;Zona Sur;6;6;525;153;2;4;4;Apartamento;ciudad jard¡n;-76,53897;3,36287;5;1
6614;Zona Sur;6;6;850;168;3;5;4;Apartamento;ciudad jard¡n;-76,54369;3,35114;5;1
3596;Zona Sur;7;6;347;106,31;1;3;3;Apartamento;ciudad jard¡n;-76,52722;3,3647;5;1
3655;Zona Sur;7;6;300;92;1;2;3;Apartamento;ciudad jard¡n;-76,52779;3,364;5;1
3659;Zona Sur;7;6;395;130;2;3;3;Apartamento;ciudad jard¡n;-76,52781;3,3656;5;1
3780;Zona Sur;7;5;410;142;2;3;4;Apartamento;ciudad jard¡n;-76,5284;3,36572;5;1
5931;Zona Sur;7;6;347;106;1;3;3;Apartamento;ciudad jard¡n;-76,53952;3,36135;5;1
6197;Zona Sur;7;6;1700;290;3;4;3;Apartamento;ciudad jard¡n;-76,54127;3,34962;5;1
3397;Zona Sur;8;6;650;183;2;3;3;Apartamento;ciudad jard¡n;-76,526;3,434;5;1
